"3974","滫","xieu3","米泔也 又東人謂溲曰～尿也"
"3975","臭","xieu5","臭氣 壞也"
"3976","嗅","xieu5","口～物 ～鼻"
"3977","溴","xieu5","水～"
"3978","齅","xieu5","同嗅"
"3979","糗","xieu5","～糧"
"3980","秀","xieu5","俊～"
"3981","莠","xieu5","禾～也 又良～"
"3982","綉","xieu5","紋～ 錦～"
"3983","繡","xieu5","同綉"
"3984","袖","xieu5","衣～ 領～"
"3985","宿","xieu5","星～ 大星曰～ 又音速"
"3986","鏥","xieu5","鐵上～"
"3987","銹","xieu5","同鏥"
"3988","鷲","xieu5","大鵰也 黑色"
"3989","岫","xieu5","山孔"
"3990","琇","xieu5","美石也 似玉"
"3991","攸","ieu1","～長 又同也 又所也"
"3992","悠","ieu1","遠也 思也"
"3993","滺","ieu1","水流貌"
"3994","幽","ieu1","～暗 又～雅 又深遠也"
"3995","憂","ieu1","～愁"
"3996","優","ieu1","～人 和有餘也"
"3997","懮","ieu1","愁也"
"3998","泑","ieu1","水黑色也"
"3999","櫌","ieu1","鉏柄也"
"4000","㴗","ieu1","深也"
"4001","𣲏","ieu1","行水也 又同攸"
"4002","𢖒","ieu1","遊暇也"
"4003","耰","ieu1","覆種也"
"4004","麀","ieu1","牝鹿也"
"4005","呦","ieu1","鹿鳴聲"
"4006","瀀","ieu1","深澤貌"
"4007","嚘","ieu1","語未定"
"4008","𩘈","ieu1","風～～"
"4009","懮","ieu1","心思也"
"4010","𠮫","ieu1","小聲也"
"4011","怮","ieu1","含怒不言"
"4012","𢝊","ieu1","愁也"
"4013","𢚐","ieu1","同悠"
"4014","由","ieu2","原～ 從也"
"4015","尤","ieu2","過也 又姓也 又效～"
"4016","訧","ieu2","過也 罪也"
"4017","卣","ieu2","盛賜鬯也"
"4018","油","ieu2","～酒"
"4019","𨜚 郵","ieu2","～政 又地名 又～驛"
"4020","尢","ieu2","同尤"
"4021","牞","ieu2","牛大力也"
"4022","繇","ieu2","同郵"
"4023","遊","ieu2","～玩 遨～"
"4024","游","ieu2","浮行 魚～"
"4025","𧌕","ieu2","同游 俗寫"
"4026","斿","ieu2","旌旗末垂"
"4027","蝣","ieu2","蜉～ 蟲名 朝生夕死"
"4028","𣏞","ieu2","梓属"
"4029","㽕","ieu2","木生枝也"
"4030","疣","ieu2","贅肉曰～"
"4031","蝤","ieu2","同蝣"
"4032","猶","ieu2","似也 又～豫 ～疑"
"4033","猷","ieu2","謀～ 嘉～"
"4034","蕕","ieu2","臭草"
"4035","楢","ieu2","柞～ 木名"
"4036","柚","ieu2","～橙 木名"
"4037","浟","ieu2","水流貌"
"4038","冘","ieu2","～豫不定"
"4039","肬","ieu2","贅肉"
"4040","輶","ieu2","車～子"
"4041","湭","ieu2","浮水行也"
"4042","釉","ieu2","通作油"
"4043","偤","ieu2","侍也"
"4044","蚰","ieu2","蜒～ 蟲名"
"4045","友","ieu3","朋～"
"4046","㕛","ieu3","同友"
"4047","有","ieu3","～無"
"4048","酉","ieu3","地支名"
"4049","丣","ieu3","同酉"
"4050","羑","ieu3","～里 商獄名"
"4051","湵","ieu3","水名"
"4052","莠","ieu3","良～ 又惡草也"
"4053","庮","ieu3","屋朽也"
"4054","𥝘","ieu3","谷不成也"
"4055","右","ieu5","左～"
"4056","宥","ieu5","寬～"
"4057","又","ieu5","再也"
"4058","祐","ieu5","神助也"
"4059","佑","ieu5","護～ 保～ 又同祐"
"4060","囿","ieu5","苑有墻也 又園～"
"4061","幼","ieu5","小也 又老幼"
"4062","釉","ieu5","～水缸"
"4063","侑","ieu5","佐也 相助也 又耦也"
"4064","誘","ieu5","引也"
"4065","姷","ieu5","同侑"
"4066","褎","ieu5","衣袖也"
"4067","鼬","ieu5","野鼠也"
"4068","柚","ieu5","橘也"
"4069","牖","ieu5","窗～"
"4070","䀁","ieu5","小甌也"
"4071","𡈹","ieu5","同囿"
"4072","𥤃","ieu5","同誘"
"4073","包","bo1","～裹 又姓也 又～攬  ～涵"
"4074","胞","bo1","同～ 手足兄弟也"
"4075","𠣒","bo1","衣～"
"4076","襃","bo1","揚美也 又大衣 又同褒"
"4077","褒","bo1","同襃 俗曰播 非是"
"4078","笣","bo1","冬筍也"
"4079","保","bo3","～守 又承～ 又呼小人～～"
"4080","飽","bo3","温～ 又～餓 又足也"
"4081","寶","bo3","～貝"
"4082","宝","bo3","同寶"
"4083","堡","bo3","～障"
"4084","褓","bo3","襁～ 小兒衣也"
"4085","怉","bo3","悖也"
"4086","鴇","bo3","鳥也 又賭具 押～"
"4087","葆","bo3","草盛貌"
"4088","𠈃","bo3","同保"
"4089","堢","bo3","同堡"
"4090","凸","bo3","高也 俗用 本音忒"
"4091","抱","bo5","摟～"
"4092","鮑","bo5","～魚 又姓也"
"4093","豹","bo5","虎～"
"4094","暴","bo5","～晒 凶～ 風～"
"4095","報","bo5","～達 ～信"
"4096","曝","bo5","～晒"
"4097","㬥","bo5","同暴"
"4098","𣕅","bo5","四十斤曰～ 俗音砲"
"4099","怉","bo5","懷～ ～怨"
"4100","爆","bo5","火製 又～竹"
"4101","鉋","bo5","平木器具"
"4102","𣭀","bo5","～雞"
"4103","㲒","bo5","同𣭀"
"4104","菢","bo5","同㲒 本作此"
"4105","●（⿰目暴）","bo5","～眼 新字"
"4106","趵","bo5","～跳"
"4107","瀑","bo5","疾雨 又懸水曰～"
"4108","𣋏","bo5","同暴"
"4109","懪","bo5","越也"
"4110","泡","po1","水名 又水～"
"4111","胞","po1","尿～"
"4112","脬","po1","同胞"
"4113","拋","po1","～棄 ～撇"
"4114","爮","po1","～刮"
"4115","𣶐","po1","漬也 又清也"
"4116","刨","po1","～削"
"4117","庖","po2","～廚"
"4118","袍","po2","衣長也"
"4119","炮","po2","～烙 ～製"
"4120","咆","po2","～嘯 熊虎聲"
"4121","跑","po2","以足爬地也 又上聲"
"4122","匏","po2","～瓜 瓠也"
"4123","苞","po2","稻生～也"
"4124","𡯚","po2","脛交也"
"4125","跑","po3","急走曰～"
"4126","孢","po3","孕也"
"4127","砲","po5","火～ 兵器"
"4128","㘐","po5","機石也"
"4129","炮","po5","俗同砲"
"4130","皰","po5","天～ 瘡"
"4131","𣶐","po5","漬也 又～茶"
"4132","疱","po5","火燙～"
"4133","𪏶","po5","稻菡～也"
"4134","麭","po5","餌也"
"4135","奅","po5","起獲 又大也"
"4136","𣕅","po5","四十斤～ 本上平聲"
"4137","帽","mo1","冠也 方音 本去聲"
"4138","毛","mo2","羽～ ～骨"
"4139","芼","mo2","榮也 ～羹"
"4140","酕","mo2","～醄 醉也"
"4141","錨","mo2","舟中鉄～"
"4142","茅","mo2","～草"
"4143","茒","mo2","同茅"
"4144","蝥","mo2","螌～ 毒蟲 又音謨"
"4145","髦","mo2","髮也 又髮至眉曰～"
"4146","旄","mo2","旌～ 繫牛尾於杠曰～"
"4147","渵","mo2","大水貌"
"4148","𤚐","mo2","貓牛也"
"4149","犛","mo2","獸如牛而尾長"
"4150","卯","mo3","地支名"
"4151","昴","mo3","星名"
"4152","㧇","mo3","持也 又肉～子 待考"
"4153","冒","mo5","～瀆 ～面"
"4154","冐","mo5","同冒"
"4155","帽","mo5","冠也 本字"
"4156","㡌","mo5","同帽 俗寫"
"4157","㴘","mo5","水～也"
"4158","𣔺","mo5","本木風車～子"
"4159","𨩩","mo5","鐵車～子 新字"
"4160","瑁","mo5","玉也"
"4161","媢","mo5","妬嫉也"
"4162","眊","mo5","目不明也"
"4163","貌","mo5","～像 品～"
"4164","耄","mo5","八十九十歲曰～ 又曰老～"
"4165","毷","mo5","～氉 煩悶也"
"4166","𣭢","mo5","同耄"
"4167","𥈆","mo5","低目解也 又同毷"
"4168","萺","mo5","草名"
"4169","㒵","mo5","同貌"
"4170","𢝌","mo5","貪也"
"4171","冃","mo5","帽本字 或書㡌帽"
"4172","𣴟","mo5","大水也"
"4173","刀","do1","～劍"
"4174","釖","do1","割也"
"4175","魛","do1","～子魚"
"4176","忉","do1","憂心貌"
"4177","島","do3","海中山"
"4178","㠀 嶋","do3","二字皆同島"
"4179","禱","do3","～祝 ～吿"
"4180","𥛇","do3","同禱"
"4181","禂","do3","牲馬祭也 又同上禱字"
"4182","倒","do3","傾～ 又音道"
"4183","㨶 擣 捯","do3","～戳 三字同"
"4184","壔","do3","堡也 高土也"
"4185","道","do3","路也 又～理 又順也"
"4186","道","do5","言也 又治也 引也 同導"
"4187","導","do5","引也"
"4188","噵","do5","同道"
"4189","到","do5","至也"
"4190","盜","do5","～賊 竊也"
"4191","稻","do5","～麥 又音滔 方音"
"4192","蹈","do5","足～ 走也"
"4193","悼","do5","哀也 又追～ 又傷也"
"4194","衜","do5","過～ 門堂時用"
"4195","䆃","do5","治粟曰～"
"4196","幬","do5","覆～ 又音桃"
"4197","燾","do5","同幬"
"4198","倒","do5","傾～ 本音島 又音道"
"4199","滔","to1","～水"
"4200","叨","to1","忝也 又濫也"
"4201","饕","to1","～餮 貪食也"
"4202","絛","to1","絲～"
"4203","縚 幍 縧","to1","皆同絛"
"4204","洮","to1","洗濯也 俗音桃"
"4205","韜","to1","～畧"
"4206","饀","to1","～餌"
"4207","慆","to1","悅也 久也 慢也"
"4208","搯","to1","手㧷物也"
"4209","稻","to1","～麥 方音 本音到"
"4210","韜","to1","弓衣"
"4211","夲","to1","往來見貌 俗作本字非"
"4212","桃","to2","～李 又稱門人也"
"4213","陶","to2","瓦器也 又姓也"
"4214","掏","to2","～摸"
"4215","啕","to2","嚎～大哭也"
"4216","綯","to2","絞也"
"4217","醄","to2","酕～大醉"
"4218","淘","to2","～米 又水流也"
"4219","萄","to2","葡～ 菓名"
"4220","檮","to2","～杌 惡木"
"4221","逃","to2","～走 ～避"
"4222","迯","to2","同逃"
"4223","濤","to2","波～"
"4224","鼗","to2","小鼓兩旁有耳"
"4225","咷","to2","痛哭也"
"4226","匋","to2","瓦器"
"4227","𢔇","to2","𢔳～ 行貌"
"4228","洮","to2","洗濯也 又水名"
"4229","𣴧","to2","同洮"
"4230","討","to3","追～ 要也"
"4231","套","to5","客～ 又～誘 又衣也"
"4232","●（⿴囗套）","to5","圈～"
"4233","𡘷","to5","地曲也 又葫蘆～ 又同套"
"4234","硇","no2","～砂 藥名"
"4235","鐃","no2","～鈸 ～鈎"
"4236","撓","no2","抓也 又阻～"
"4237","𢫤 𢪼","no2","同撓"
"4238","猱","no2","猴屬"
"4239","㺜","no2","～獅狗"
"4240","𢜸","no2","劣也"
"4241","怓","no2","惛～ 心亂也"
"4242","峱","no2","～山 在齊地"
"4243","𣲿","no2","同硇"
"4244","饒","no2","豐厚也 又寬恕曰～"
"4245","橈","no2","楫也"
"4246","腦","no3","頭～"
"4247","惱","no3","煩～ ～悶"
"4248","𢙉","no3","同惱"
"4249","𧩣","no3","言相忤也"
"4250","瑙","no3","瑪～ 寶物"
"4251","𤤼","no3","同瑙 人佩之定煩物"
"4252","𣭽 𣭺","no3","～𣰶 毛亂也"
"4253","鬧","no5","吵～ 熱～"
"4254","橈","no5","曲木也 又楫也"
"4255","淖","no5","泥地 又水名 又澤名"
"4256","瑙","no5","瑪～ 寶物"
"4257","𠅈","no5","不靜也"
"4258","𠆴","no5","同鬧"
"4259","獟","no5","狂犬"
"4260","勞","lo2","功～ ～力"
"4261","饒","lo2","～餘 ～裕"
"4262","蕘","lo2","芻～ 草薪也"
"4263","醪","lo2","美酒"
"4264","牢","lo2","～獄 又太～ 牛也"
"4265","窂","lo2","同牢 養牛馬圈也"
"4266","撈","lo2","摝取也"
"4267","哰","lo2","～叨 多言也"
"4268","𤎤","lo2","～𡮦 不淨也"
"4269","嬈","lo2","嬌～ 姸媚貌"
"4270","𠈭","lo2","粗大貌"
"4271","僗","lo2","同勞"
"4272","浶","lo2","～浪 驚擾貌"
"4273","嘮","lo2","～叨 多言也"
"4274","擾","lo3","煩～ 攪～ 又謝食 叨～"
"4275","繞","lo3","纒～ 圍～"
"4276","遶","lo3","同繞"
"4277","老","lo3","年大也"
"4278","恅","lo3","愺～ 心亂也"
"4279","潦","lo3","行～ 路道深水也"
"4280","𡂕","lo3","𠹊～ 寂靜也"
"4281","澇","lo5","淹～ 又音勞 水名"
"4282","僗","lo5","伴～ 呆～"
"4283","癆","lo5","病也"
"4284","耮","lo5","麥～黃"
"4285","嫪","lo5","～毒 淫人別名"
"4286","憦","lo5","懊～ 悔也"
"4287","繞","lo5","套～ 本音老"
"4288","昭","zo1","明也"
"4289","糟","zo1","酒～ ～魚"
"4290","遭","zo1","～逢"
"4291","招","zo1","手～ ～呼 ～待"
"4292","朝","zo1","早曰～ 又～夕"
"4293","妱","zo1","女字"
"4294","𣩒","zo1","終也 又音曹"
"4295","傮","zo1","終也"
"4296","釗","zo1","勉也 見也 又刓也 遠也"
"4297","召","zo1","君～臣"
"4298","詔","zo1","吿也"
"4299","醩","zo1","同糟"
"4300","㯥","zo1","一週天也 今作～贅"
"4301","佋","zo1","昭通佋"
"4302","蹧","zo1","～踏 賤也"
"4303","早","zo3","～晚"
"4304","棗","zo3","果名 ～子"
"4305","枣","zo3","同棗"
"4306","𣅼","zo3","同早"
"4307","蚤","zo3","虼～ 跳蟲也"
"4308","𧎮","zo3","同蚤"
"4309","璪","zo3","玉飾"
"4310","澡","zo3","洗～"
"4311","藻","zo3","水草名"
"4312","找","zo3","尋～ ～上"
"4313","爪","zo3","手～"
"4314","抓","zo3","搔也"
"4315","沼","zo3","池也"
"4316","皁","zo5","～隸 又黑色"
"4317","皂","zo5","同皁"
"4318","竈 𫁘 灶","zo5","鍋～ 三字同 子勝父曰跨～"
"4319","懆","zo5","煩～ 愁不伸也"
"4320","躁","zo5","浮～ 足～"
"4321","垗","zo5","畔也"
"4322","棹","zo5","～槳 前曰槳 後曰～"
"4323","櫂","zo5","同棹"
"4324","唣","zo5","囉～"
"4325","肇","zo5","開也 始也"
"4326","照","zo5","映也 明也"
"4327","炤","zo5","同照"
"4328","㡽","zo5","言卑也"
"4329","瞾 曌","zo5","同照 唐武后自製十九字 以～爲名"
"4330","肈","zo5","同肇"
"4331","召","zo5","上呼下曰～見"
"4332","詔","zo5","吿也"
"4333","罩","zo5","取魚具也"
"4334","䈇 箌","zo5","二字皆同罩"
"4335","兆","zo5","吉～ 又夢也"
"4336","掉","zo5","～口 搖振也"
"4337","莜","zo5","竹器"
"4338","蓧","zo5","同莜"
"4339","氉","zo5","毷～ 煩悶也"
"4340","笊","zo5","～篱 竹器"
"4341","造","zo5","起～ 又音糙"
"4342","旐","zo5","旌～ 龜蛇畫旗上"
"4343","趙","zo5","姓也 又歸～"
"4344","䈃","zo5","竹名"
"4345","狣","zo5","犬有力也"
"4346","𥵢","zo5","取魚籠也"
"4347","超","co1","～等 高也 出也"
"4348","操","co1","～演 ～持"
"4349","懆","co1","心愁也"
"4350","鈔","co1","錄也 取也 今俗作抄"
"4351","抄","co1","～寫 同鈔 俗作"
"4352","耖","co1","耕～ 田地"
"4353","摷","co1","拘擊也"
"4354","漅","co1","湖名 出黃金"
"4355","怊","co1","悲也"
"4356","𠻥","co1","大聲曰～"
"4357","䜈","co1","同𠻥"
"4358","𠰉","co1","言也"
"4359","剿","co1","斬"
"4360","𨮽","co1","麥～子"
"4361","叉","co1","～手 本音差"
"4362","曹","co2","衆也 輩也 姓也"
"4363","槽","co2","馬～ 又～桶"
"4364","嘈","co2","～囋 亂言也"
"4365","漕","co2","～浮"
"4366","𩞄","co2","食餡也"
"4367","鏪","co2","穿也"
"4368","潮","co2","海水入江曰～ 又～溼"
"4369","嘲","co2","～笑"
"4370","𡮦","co2","𤎤～ 物未精也"
"4371","𥕢","co2","銀～ 石～"
"4372","巢","co2","～穴 上曰～"
"4373","窼","co2","同巢"
"4374","朝","co2","～廷"
"4375","螬","co2","蠐～ 人肚內蟲也"
"4376","𣍘","co2","同曹"
"4377","𣶃","co2","同潮"
"4378","艸","co3","～木 本字"
"4379","草","co3","同艸"
"4380","騲","co3","～驢 雌也"
"4381","炒","co3","煎"
"4382","煼 㷅","co3","二字同上炒字"
"4383","愺","co3","～恅 心亂也"
"4384","謅","co3","弄言也 又聲也"
"4385","㥮","co3","心迫也"
"4386","懆","co3","不安也"
"4387","眧","co3","目弄人也"
"4388","吵","co3","～鬧 𠵹～"
"4389","𠹊","co3","～𡂕"
"4390","糙","co5","米不熟也"
"4391","造","co5","～次 ～府 ～作"
"4392","𢲵","co5","手攪也"
"4393","慥","co5","言行相顧也"
"4394","鈔","co5","錢～"
"4395","㿷","co5","皮粗～也"
"4396","覞","co5","普視也 俗曰～見"
"4397","觘","co5","角七也"
"4398","仯","co5","驚悚貌"
"4399","𤰬","co5","耕田也"
"4400","漕","co5","水轉曰～"
"4401","臊","so1","～臭 胡～"
"4402","騷","so1","動也 擾也 愁也"
"4403","搔","so1","手爬也"
"4404","慅","so1","心動也 憂也 勞也"
"4405","繅","so1","抽繭出絲也"
"4406","𤠘","so1","獸名"
"4407","溞","so1","淘米聲"
"4408","燒","so1","火～"
"4409","䘯","so1","～袋"
"4410","筲","so1","斗～ 飯器 容五升"
"4411","䈰","so1","同筲 又船～"
"4412","蕱","so1","藉～"
"4413","㥰","so1","愁也"
"4414","𦿃","so1","～瓜"
"4415","𠋺","so1","驕也"
"4416","髾","so1","髮尾也"
"4417","梢","so1","木～"
"4418","稍","so1","～可"
"4419","捎","so1","取也 掠也"
"4420","艄","so1","船～"
"4421","𥵦","so1","竹枝長也"
"4422","𨈘","so1","同𥵦"
"4423","杪","so1","同梢"
"4424","𢔳","so1","～𢔇 行貌"
"4425","韶","so2","舜樂名"
"4426","㲈","so2","同韶"
"4427","晁","so2","姓也 又音曹"
"4428","鼂","so2","同晁"
"4429","紹","so2","繼也 又价～ 又去聲"
"4430","佋","so2","同紹 价～"
"4431","玿","so2","美玉"
"4432","掃","so3","担～ ～竹"
"4433","埽","so3","棄也 同掃"
"4434","嫂","so3","兄之妻也"
"4435","㛮","so3","同嫂"
"4436","少","so3","不多也 又去聲"
"4437","𢾐","so3","攪～ 又擊也"
"4438","燥","so5","乾～"
"4439","𢤁","so5","快～ 急也"
"4440","趮","so5","走快也"
"4441","瘙","so5","～癢 皮～"
"4442","鐰","so5","～鉄"
"4443","噪","so5","雀～"
"4444","譟","so5","同噪"
"4445","卲","so5","高也 又姓也"
"4446","劭","so5","勸美也 又同卲"
"4447","邵","so5","春秋晉邑名與卲別"
"4448","哨","so5","呼～ 又～船 ～探"
"4449","䏴","so5","肉～"
"4450","𣕇","so5","木尖"
"4451","少","so5","老～"
"4452","𢜶","so5","快性也"
"4453","紹","so5","介～"
"4454","高","go1","～低 ～下"
"4455","𠆪","go1","同高"
"4456","篙","go1","竹～子"
"4457","臯","go1","澤也 岸也"
"4458","皋","go1","進也 趣也 又同臯"
"4459","睾","go1","同皋"
"4460","羔","go1","～羊"
"4461","糕","go1","～饅"
"4462","餻","go1","同糕"
"4463","橰","go1","汲水機"
"4464","𥮑","go1","同篙"
"4465","膏","go1","脂～"
"4466","鼛","go1","大鼓也"
"4467","櫜","go1","弓衣"
"4468","䓘","go1","～草 牛吃草也"
"4469","縞","go3","～素"
"4470","杲","go3","明也 日出也"
"4471","皜","go3","潔白貌"
"4472","槁","go3","木枯～"
"4473","夰","go3","放也"
"4474","㚖","go3","大白澤也"
"4475","攪","go3","～擾"
"4476","稾","go3","寫字艸～"
"4477","稿 稁","go3","皆同稾"
"4478","吿","go5","～示 ～訴 又音谷"
"4479","誥","go5","～命 ～封"
"4480","窖","go5","地～ 方曰～ 又埋～"
"4481","酵","go5","酒～ ～麪"
"4482","郜","go5","國名"
"4483","𡜲","go5","女名"
"4484","尻","ko1","脊盡骨也"
"4485","考","ko3","祖～ ～試 ～賞"
"4486","攷","ko3","同考"
"4487","拷","ko3","～打"
"4488","𣧏","ko3","同拷"
"4489","熇","ko3","火炕乾燥也"
"4490","烤","ko3","同熇"
"4491","洘","ko3","多時不雨乾也"
"4492","薧","ko3","食物乾～"
"4493","𣩅","ko3","曝也"
"4494","嚛","ko3","食新也"
"4495","祰","ko3","禱也"
"4496","犒","ko5","犒賞"
"4497","靠","ko5","倚～"
"4498","搞","ko5","～打 又音敲"
"4499","蒿","ho1","茼～ 又苦～ 草也"
"4500","薅","ho1","～草 除也"
"4501","𢫩","ho1","同薅"
"4502","毫","ho2","毛也 又分～"
"4503","豪","ho2","～傑 英～"
"4504","壕","ho2","城下池曰～河"
"4505","濠","ho2","水名"
"4506","噑","ho2","熊虎聲"
"4507","號","ho2","泣也 本音浩"
"4508","嚎","ho2","～啕 大哭也"
"4509","㩝","ho2","秤～繫"
"4510","𠰘","ho2","熊虎聲也"
"4511","好","ho3","不坏也 又～歹 又去聲"
"4512","鎬","ho3","地名 ～京"
"4513","昊","ho3","春天也"
"4514","昦","ho3","同昊"
"4515","暭","ho3","光明也"
"4516","晧","ho3","同暭"
"4517","皡","ho3","白貌"
"4518","皓","ho3","同皡 光明也 又潔白也"
"4519","𡘏","ho3","軟美也"
"4520","皞","ho3","好白也 明也"
"4521","恏","ho3","慾也"
"4522","悎","ho3","懼也"
"4523","滈","ho3","久雨也"
"4524","號","ho5","～令 稱～ 店～"
"4525","好","ho5","喜～"
"4526","耗","ho5","消～ ～費"
"4527","秏","ho5","同耗"
"4528","㬶","ho5","同浩"
"4529","浩","ho5","廣大貌 又同㬶"
"4530","顥","ho5","大也"
"4531","灝","ho5","大也 又遠也"
"4532","㙱","ho5","土釜也"
"4533","㚪","ho5","虛厲也"
"4534","澔","ho5","同浩"
"4535","淏","ho5","清貌"
"4536","𤅡","ho5","～～ 大也"
"4537","𤝐","ho5","犬聲"
"4538","鏖","o1","～戰 ～糟"
"4539","爊","o1","～煮"
"4540","敖","o2","～遊 又姓也"
"4541","熬","o2","煎～"
"4542","遨","o2","～遊"
"4543","廒","o2","倉～"
"4544","厫","o2","同廒"
"4545","獒","o2","神～ 犬也"
"4546","侕","o2","衆多貌 俗儒字"
"4547","鰲","o2","～魚 龍首魚身"
"4548","𨅚","o2","蟹大足也 又俗音顏"
"4549","驁","o2","駿馬"
"4550","翺","o2","～翔"
"4551","𣘢","o2","船～ 木也"
"4552","摮","o2","擊～"
"4553","唲","o2","曲從貌 強從也"
"4554","𦪈","o2","舟起～"
"4555","嗷","o2","衆口愁也"
"4556","而","o2","語辭"
"4557","兒","o2","～孫 又音倪"
"4558","婗","o2","～ 子女也 又音倪"
"4559","鷔","o2","不祥之鳥 見則大荒"
"4560","滶","o2","水名"
"4561","璈","o2","樂器"
"4562","輀","o2","駕～ 喪車"
"4563","𩪋","o2","同𨅚 俗音顏"
"4564","咬","o3","～嚼"
"4565","嚙 齩","o3","二字皆同咬"
"4566","懊","o3","～悔 ～恨"
"4567","襖 袄","o3","～褂"
"4568","耳","o3","～目 又虛字"
"4569","鉺","o3","犂～ 彄"
"4570","餌","o3","魚引曰～ 又餃～ 食品"
"4571","爾","o3","你也"
"4572","尓 尒","o3","二字皆同爾"
"4573","邇","o3","進也 又遐～"
"4574","輀","o3","喪車 又平聲"
"4575","媼","o3","女老之稱"
"4576","㛅","o3","女子也"
"4577","珥","o3","簪～ 珠玉爲耳飾也"
"4578","洱","o3","水名 出弘農郡"
"4579","駬","o3","騄～ 良馬"
"4580","傲","o5","倔～ 不屈也"
"4581","㥿 慠","o5","二字皆同傲"
"4582","奡","o5","古大力人也 又慢也"
"4583","鏊","o5","釜屬"
"4584","拗 抝","o5","～手 違～"
"4585","柪","o5","曲木也"
"4586","扷","o5","～斛 量也"
"4587","擙","o5","～礳 又磨也"
"4588","𩑍","o5","學朝"
"4589","狕","o5","獸名也 其狀如豹"
"4590","𥑑","o5","石不平 貌通作凹"
"4591","詏","o5","言逆也"
"4592","䫨","o5","高大貌"
"4593","凹","o5","低～ 不平貌"
"4594","𢳆","o5","動也"
"4595","二","o5","數目"
"4596","弍","o5","同二 大寫"
"4597","貳","o5","同二 大寫"
"4598","樲","o5","小棗 味酸"
"4599","㒃","o5","副也"
"4600","隩","o5","深也"
"4601","澳","o5","深也 又水名 又通澳"
"4602","衈","o5","殺牲取血以塗祭器也"
"4603","奥","o5","深～"
"4604","袎","o5","襪～"
"4605","佴","o5","貳也 又姓也"
"4606","奧","o5","室西南隅曰～神 又～妙"
"4607","墺","o5","四方土 可居也"
"4608","𣵽","o5","田～ 水也 溉灌田水曰～"
"4609","𥃺","o5","深目也"
"4610","穾","o5","深也"
"4611","標","bio1","～榜 ～名"
"4612","驃","bio1","馬名"
"4613","麃","bio1","舞也"
"4614","𢖐","bio1","行也"
"4615","膲","bio1","肥也"
"4616","鑣","bio1","馬啣也"
"4617","䁃","bio1","視也"
"4618","䁭","bio1","惡視也 又望也"
"4619","飆","bio1","犬走也"
"4620","猋","bio1","同飆"
"4621","飇","bio1","暴風從下而上"
"4622","彪","bio1","虎文也"
"4623","滮","bio1","水流貌"
"4624","瀌","bio1","雨雪盛貌"
"4625","杓","bio1","星名 北斗柄也 又音勺"
"4626","表","bio3","～裏 ～親"
"4627","裱","bio3","袖也 又糊也"
"4628","婊","bio3","娼婦曰～子"
"4629","錶","bio3","鍾～ 見新字典"
"4630","鰾","bio5","魚～"
"4631","瞟","bio5","目病也 ～天眼"
"4632","漂","pio1","～流 ～淌 又上聲"
"4633","𣻔","pio1","同漂"
"4634","飄","pio1","風～ 又～蕩"
"4635","縹","pio1","～～ 齊貌 本上聲"
"4636","彯","pio1","～彩"
"4637","颩","pio1","風也"
"4638","僄","pio1","輕～ 不重也"
"4639","幖","pio1","幡也 又～帶"
"4640","瓢","pio2","～瓠"
"4641","嫖","pio2","～賭"
"4642","㯱","pio2","張大貌"
"4643","摽","pio3","落也 擊也"
"4644","瞟","pio3","～眼"
"4645","縹","pio3","帛青白色也"
"4646","𠬪","pio3","上下不合"
"4647","䙳","pio3","火飛也 又同票"
"4648","蔈","pio3","木零落 又草名"
"4649","殍","pio3","餓死人也"
"4650","莩","pio3","同殍"
"4651","𣨈","pio3","俗殍字"
"4652","票","pio5","～據"
"4653","㬓","pio5","風日暖也"
"4654","𤾛","pio5","白色 ～亮"
"4655","俵","pio5","～散 又分也"
"4656","勡","pio5","強取也"
"4657","彯","pio5","畫飾也"
"4658","𣊠","pio5","置物風日令幹 ～布"
"4659","廟","mio1","～宇庵也 俗音 本去聲"
"4660","貓","mio2","捕鼠～也 俗曰毛"
"4661","猫","mio2","同貓"
"4662","描","mio2","～寫 ～摩"
"4663","苗","mio2","禾～ ～蠻"
"4664","緢","mio2","旄絲"
"4665","緲","mio3","飄～ 微也"
"4666","眇","mio3","一目小也"
"4667","藐","mio3","～視 輕人"
"4668","邈","mio3","遠也"
"4669","𦳥","mio3","草莖細也"
"4670","秒","mio3","六十～爲一分"
"4671","渺","mio3","～茫 又大水也"
"4672","淼","mio3","大水也"
"4673","●（⿸秒生）","mio3","微生蟲 西洋新字 ～蟲"
"4674","繆","mio5","姓也 又音木 又音鳥"
"4675","妙","mio5","巧也"
"4676","玅","mio5","同妙"
"4677","廟","mio5","～宇 廊～"
"4678","庙","mio5","同廟"
"4679","刁","dio1","放～ 又奸～ 又姓也"
"4680","雕","dio1","～弓 ～刻"
"4681","彫","dio1","同雕 又～琢"
"4682","㓮","dio1","又同彫"
"4683","凋","dio1","～零 半傷"
"4684","琱","dio1","治玉也"
"4685","㨄","dio1","按也 攪也"
"4686","奝","dio1","大也 多也"
"4687","𠚥","dio1","斷也"
"4688","刟","dio1","同𠚥 本寫"
"4689","𠛪","dio1","同刟"
"4690","貂","dio1","～鼠"
"4691","鵰","dio1","猛禽也"
"4692","𧜣","dio1","短衣"
"4693","𤙴","dio1","牛～人 觸也"
"4694","𦨣","dio1","海～子 舟名"
"4695","䫸","dio1","熱風也"
"4696","屌","dio3","男子陽物也"
